sysTime,driveMode,gyroYaw,leftEncoder,rightEncoder,leftEncoderVel,rightEncoderVel,leftMotorPercent,rightMotorPercent,leftMotorVoltage,rightMotorVoltage,leftMotorCurrent,rightMotorCurrent,driveStick,turnStick,leftPathPos,leftPathVel,leftPathAcc,rightPathPos,rightPathVel,rightPathAcc,pathHdg,pathStep0,pathStep1,leftBusVoltage,rightBusVoltage,leftTemp,rightTemp,leftHasResetOccurred,rightHasResetOccurred,leftIsSafetyEnabled,rightIsSafetyEnabled
1135934144,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-589.0709930210303,1.3105539335002057,0.46419389762552604,-211.0709930210303,1.3105539335002057,0.04357738630770243,0.0,4,5,12.65,12.65,29.0,26.0,false,false,false,false
1145861483,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-587.176423430706,1.8810569777750155,0.566374190440317,-209.17642343070602,1.8810569777750155,0.05316982195970322,0.0,5,6,12.65,12.65,29.0,26.0,false,false,false,false
1157460563,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-583.9559543348157,2.706268963979136,0.6887915430440117,-205.95595433481571,2.706268963979136,0.06466206322453986,0.0,6,7,12.65,12.65,29.0,26.0,false,false,false,false
1172185088,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-578.6146542687976,3.8836724378680723,0.8357719985412684,-200.61465426879758,3.8836724378680723,0.07846022843448641,0.0,7,8,12.65,12.65,29.0,26.0,false,false,false,false
1181200673,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-574.8762941550689,4.6151963847152455,0.915551312362869,-196.87629415506888,4.6151963847152455,0.08594971503814688,0.0,8,9,12.65,12.65,29.0,26.0,false,false,false,false
1194604536,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-565.7908621446705,6.223930421308829,1.0726142040325162,-187.79086214467054,6.223930421308829,0.10069439466427703,0.0,10,11,12.65,12.65,29.0,26.0,false,false,false,false
1207569984,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,-557.506458881549,7.529102774510586,1.1845340807153157,-179.506458881549,7.529102774510586,0.11120115859776433,0.0,11,12,12.65,12.65,29.0,26.0,false,false,false,false
1216717623,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.010752688172043012,-0.009775171065493646,0.1360215053763441,-0.12365591397849462,0.125,0.125,0.0,0.0,-548.1741155928314,8.886323971412036,1.29124200795091,-170.17411559283147,8.886323971412036,0.12121863748110578,0.0,12,13,12.65,12.65,29.0,26.0,false,false,false,false
1230075510,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.012707722385141739,-0.012707722385141739,0.160752688172043,-0.1601173020527859,0.125,0.125,0.0,0.0,-535.1703692163843,10.630185675234573,1.4168916072256343,-157.1703692163843,10.630185675234573,0.13301431414771261,0.0,13,14,12.65,12.6,29.0,26.0,false,false,false,false
1238638825,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.016617790811339198,-0.016617790811339198,0.21021505376344085,-0.20938416422287387,0.125,0.125,0.0,0.0,-524.6593196058767,11.950221034004283,1.5055285644648326,-146.6593196058767,11.950221034004283,0.14133533462322917,0.0,14,15,12.65,12.6,29.0,26.0,false,false,false,false
1253768602,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.019550342130987292,-0.019550342130987292,0.24731182795698925,-0.24633431085043989,0.125,0.125,0.0,0.0,-502.6613303223191,14.521008716763529,1.6653720672490318,-124.66133032231907,14.521008716763529,0.15634105121113356,0.0,15,16,12.65,12.6,29.0,26.0,false,false,false,false
1264566211,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.030303030303030304,-0.025415444770283478,0.38333333333333336,-0.3202346041055718,0.125,0.125,0.0,0.0,-488.1323988386937,16.09780802663291,1.7559443822531389,-110.1323988386937,16.09780802663291,0.16484375833396817,0.0,16,17,12.65,12.6,29.0,26.0,false,false,false,false
1275547195,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.030303030303030304,-0.030303030303030304,0.38333333333333336,-0.38181818181818183,0.125,0.125,0.0,0.0,-464.072340774498,18.56759739083534,1.889758018974739,-86.07234077449802,18.56759739083534,0.17740585484252652,0.0,18,19,12.65,12.6,29.0,26.0,false,false,false,false
1288310642,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.03714565004887586,-0.03616813294232649,0.4698924731182796,-0.4557184750733138,0.125,0.125,0.0,0.0,-440.8622164910674,20.80528139771356,2.0032118255208022,-62.862216491067386,20.80528139771356,0.18805662035501403,0.0,19,20,12.65,12.6,29.0,26.0,false,false,false,false
1297868405,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.043010752688172046,-0.043010752688172046,0.5440860215053764,-0.5419354838709678,0.125,0.125,0.0,0.0,-416.286496740182,23.057917171194646,2.11152487604952,-38.286496740181974,23.057917171194646,0.1982247842821998,0.0,20,21,12.65,12.6,29.0,26.0,false,false,false,false
1312144730,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.04985337243401759,-0.04985337243401759,0.6306451612903226,-0.6281524926686216,0.125,0.125,0.0,0.0,-383.9384107756814,25.872903103692956,2.239711422137299,-5.938410775681376,25.872903103692956,0.2102586233026852,0.0,21,22,12.65,12.6,29.0,26.0,false,false,false,false
1322775752,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.05865102639296188,-0.06549364613880743,0.8408602150537634,-0.8252199413489736,0.125,0.125,0.0,0.0,-357.38530138319595,28.078516458057557,2.33537387979134,20.614698616804077,28.078516458057557,0.21923918055184005,0.0,22,23,12.65,12.6,29.0,26.0,false,false,false,false
1335458547,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.06647116324535679,-0.06549364613880743,0.8408602150537634,-0.8252199413489736,0.375,0.125,0.0,0.0,-306.43302396039866,32.10170925056177,2.5009058584015187,71.56697603960134,32.10170925056177,0.23477891731932624,0.0,24,25,12.65,12.6,29.0,26.0,false,false,false,false
1350091224,PATH_FOLLOWING,0.0,-592.0,-214.0,0.0,0.0,0.0801564027370479,-0.0801564027370479,1.0139784946236559,-1.0099706744868036,0.375,0.125,0.0,0.0,-261.822399216774,35.424276171993256,2.6295139966486483,116.17760078322601,35.424276171993256,0.24685233437926082,0.0,25,26,12.65,12.6,29.0,26.0,false,false,false,false
1358018889,PATH_FOLLOWING,0.0,-591.0,-214.0,0.0,0.0,0.09188660801564028,-0.09188660801564028,1.1577712609970674,-1.2809384164222872,0.375,0.125,0.0,0.0,-224.40219418843782,38.103656227284915,2.7290685512395885,153.59780581156218,38.103656227284915,0.2561982721571858,0.0,26,27,12.6,12.6,29.0,26.0,false,false,false,false
1375023144,PATH_FOLLOWING,0.0,-591.0,-214.0,0.0,0.0,0.10263929618768329,-0.10166177908113391,1.2932551319648093,-1.2809384164222872,0.375,0.125,0.0,0.0,-153.28851237588486,42.96885241131578,2.9015131694547542,224.71148762411514,42.96885241131578,0.2723869506018748,0.0,28,29,12.6,12.6,29.0,26.0,false,false,false,false
1391955562,PATH_FOLLOWING,0.0,-591.0,-214.0,0.0,0.0,0.12121212121212122,-0.12121212121212122,1.5272727272727273,-1.5272727272727273,0.375,0.125,0.0,0.0,-82.83618227767988,47.52571050113441,3.053890805121778,295.1638177223201,47.52571050113441,0.28669178986857513,0.0,29,30,12.6,12.6,29.0,26.0,false,false,false,false
1403018929,PATH_FOLLOWING,0.0,-587.0,-214.0,0.0,0.0,0.13978494623655913,-0.1544477028347996,1.933724340175953,-1.946041055718475,0.5,0.25,0.0,0.0,-28.032533436117433,50.93466852573834,3.163372385410109,349.96746656388257,50.93466852573834,0.29696965250788776,0.0,30,31,12.6,12.6,29.0,26.0,false,false,false,false
1414748212,PATH_FOLLOWING,0.0,-587.0,-209.0,0.0,0.0,0.15347018572825025,-0.1544477028347996,1.933724340175953,-1.946041055718475,0.5,0.25,0.0,0.0,46.87887909809865,54.944077864785186,3.288879476009739,426.4113406388767,55.79708299521995,0.31088736501315917,0.0,32,33,12.6,12.6,29.0,26.0,false,false,false,false
1429229860,PATH_FOLLOWING,0.0,-573.0,-192.0,1.0,2.0,0.17302052785923755,-0.1739980449657869,2.180058651026393,-2.192375366568915,0.5,0.25,0.0,0.0,102.43752911891409,50.09860447627588,3.1414801368793044,509.20646018888317,64.95326664739386,0.333808967625404,-0.21586260939015312,33,34,12.6,12.6,29.0,26.0,false,false,false,false
1436827181,PATH_FOLLOWING,0.0,-573.0,-192.0,4.0,2.0,0.1798631476050831,-0.19941348973607037,2.2662756598240468,-2.5126099706744864,0.625,0.25,0.0,0.0,151.78177047278723,47.059212015924075,2.922484853401043,592.3480248355193,73.16558977782867,0.3543677085233634,-0.5398178924971856,34,35,12.6,12.6,29.0,26.0,false,false,false,false
1452773375,PATH_FOLLOWING,0.0,-551.0,-162.0,4.0,5.0,0.18866080156402737,-0.2209188660801564,2.3771260997067447,-2.7835777126099708,0.625,0.375,0.0,0.0,222.85614287037401,50.78175219794005,2.6952276216172555,712.5115996173989,84.23938621261124,0.38208986558458774,-0.8842719542753366,35,36,12.6,12.6,29.0,26.0,false,false,false,false
1461581477,PATH_FOLLOWING,0.0,-512.0,-162.0,7.0,5.0,0.198435972629521,-0.25024437927663734,2.5002932551319645,-3.46099706744868,0.875,0.5,0.0,0.0,268.04790745164917,53.071677640934496,2.696785910700685,789.171395587253,89.66074671536958,0.3986875935845877,-1.2500133223478611,36,37,12.6,12.6,29.0,26.0,false,false,false,false
1475697416,PATH_FOLLOWING,0.0,-512.0,-115.0,7.0,9.0,0.19648093841642228,-0.27468230694037143,2.4756598240469208,-3.46099706744868,1.0,0.5,0.0,0.0,360.45716888407435,57.54647727694334,2.746337435975412,946.4891879347388,98.06668914721192,0.43067592991111847,-2.048303739840113,38,39,12.6,12.6,29.0,26.0,false,false,false,false
1488767112,PATH_FOLLOWING,0.0,-458.0,-44.0,13.0,17.0,0.2130987292277615,-0.3128054740957967,2.6850439882697947,-3.941348973607038,1.0,0.875,0.0,0.0,428.56046897545843,60.62048143679156,2.7315348620852804,1062.9389011869464,103.66632767388217,0.45272050395193475,-2.4816656175912133,39,40,12.6,12.6,29.0,26.0,false,false,false,false
1497560805,PATH_FOLLOWING,0.0,-391.0,-44.0,19.0,17.0,0.2130987292277615,-0.34701857282502446,2.6850439882697947,-4.3724340175953085,1.0,0.875,0.0,0.0,494.8488701917597,63.461894971373916,2.7182705160392535,1176.664887273454,108.88214788792206,0.4672782884122157,-2.9381928426783794,40,41,12.6,12.6,29.0,26.0,false,false,false,false
1511026092,PATH_FOLLOWING,0.0,-391.0,53.0,19.0,26.0,0.22580645161290322,-0.36363636363636365,2.8451612903225807,-4.581818181818182,1.0,1.25,0.0,0.0,576.2382279592496,66.773129018231,2.7036743950622553,1316.7996842887344,115.00745974477958,0.46984781762526395,-3.4181373520052083,41,42,12.6,12.6,29.0,26.0,false,false,false,false
1530057540,PATH_FOLLOWING,0.0,-313.0,183.0,26.0,37.0,0.22580645161290322,-0.3812316715542522,2.8112903225806454,-4.803519061583578,1.0,1.625,0.0,0.0,685.6673861830889,70.97211315134565,2.687145221640685,1506.016240618459,122.83943149197569,0.47139839832041097,-4.449197481943413,43,44,12.450000000000001,12.6,29.0,26.0,false,false,false,false
1542052303,PATH_FOLLOWING,0.0,-221.0,183.0,33.0,37.0,0.22482893450635386,-0.44086021505376344,2.786950146627566,-5.838123167155425,1.0,2.375,0.0,0.0,794.2077031366061,74.87797775718815,2.6748984898310186,1694.6174473385688,130.1836236586539,0.4725469384770802,-5.00071220941253,44,45,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1554625891,PATH_FOLLOWING,0.0,-221.0,343.0,33.0,50.0,0.2238514173998045,-0.4633431085043988,2.786950146627566,-5.722287390029325,1.0,2.375,0.0,0.0,909.9379566650889,78.83400007633496,2.6662568027301297,1896.5336272573204,137.65842927532591,0.473356972009755,-6.176463016719966,46,47,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1568137297,PATH_FOLLOWING,0.0,-120.0,542.0,39.0,65.0,0.24242424242424243,-0.48778103616813295,3.0181818181818185,-6.024095796676442,1.0,2.875,0.0,0.0,1004.2313281911572,81.90339121965613,2.6633504059067397,2061.69653094823,143.4727300015162,0.4736287910353425,-6.800873132562922,47,48,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1576730161,PATH_FOLLOWING,0.0,-120.0,542.0,39.0,65.0,0.23558162267839688,-0.5366568914956011,2.9329912023460416,-6.627712609970674,1.0,2.875,0.0,0.0,1092.2037959323136,84.67194778786796,2.663838809785861,2216.2053760831363,148.71580566598612,0.47358203833698465,-7.449668014244268,48,49,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1587277964,PATH_FOLLOWING,0.0,-14.0,772.0,44.0,81.0,0.2512218963831867,-0.533724340175953,3.1277126099706747,-6.59149560117302,1.0,3.625,0.0,0.0,1162.827808954103,86.8391944113776,2.666396169891316,2340.4902989720786,152.81373129861467,0.4733412031008499,-8.122791094709426,49,50,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1602881369,PATH_FOLLOWING,0.0,102.0,772.0,49.0,81.0,0.23655913978494625,-0.5835777126099707,2.9329912023460416,-7.207184750733138,0.875,4.375,0.0,0.0,1298.4803457542937,90.8581588524627,2.678181642721725,2579.8402735399586,160.37112572722555,0.4722335497560807,-8.820113516896072,50,51,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1614760433,PATH_FOLLOWING,0.0,102.0,1038.0,49.0,98.0,0.23558162267839688,-0.5835777126099707,2.9329912023460416,-7.207184750733138,0.875,4.375,0.0,0.0,1438.004075825903,94.85485072149515,2.6984519185047025,2826.57100527765,167.81061340991212,0.47032933650776554,-10.286427302286945,52,53,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1627305560,PATH_FOLLOWING,0.0,226.0,1038.0,53.0,117.0,0.2570869990224829,-0.5953079178885631,3.2007331378299124,-7.352052785923754,0.875,4.75,0.0,0.0,1542.1525610921012,97.75317299069573,2.7199032223053523,3011.0235365250114,173.12706417234384,0.4683146910786632,-11.054721023186175,53,54,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1637111394,PATH_FOLLOWING,0.0,353.0,1369.0,57.0,117.0,0.24535679374389052,-0.6510263929618768,3.0546920821114374,-8.040175953079178,0.875,4.75,0.0,0.0,1655.9146381792234,100.85582344314551,2.7492650294219754,3212.6204740125486,178.7266548149102,0.4655574680898664,-11.845801549591867,54,55,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1651650615,PATH_FOLLOWING,0.0,353.0,1715.0,57.0,137.0,0.2668621700879765,-0.6285434995112414,3.322434017595308,-7.762512218963832,0.875,5.125,0.0,0.0,1804.3591364586173,104.82732030568413,2.79654624054946,3475.654150179022,185.73164664665595,0.46111794802002104,-12.659048740794542,55,56,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1660821156,PATH_FOLLOWING,0.0,488.0,1715.0,60.0,137.0,0.2649071358748778,-0.6177908113391984,3.298093841642229,-8.172971652003909,0.875,5.125,0.0,0.0,1883.6129628322228,106.91844457794316,2.8260464901510103,3615.9755424793975,189.33125717736218,0.4583481599898812,-13.493719923592147,56,57,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1674393888,PATH_FOLLOWING,0.0,488.0,2132.0,60.0,159.0,0.27663734115347016,-0.6617790811339198,3.444134897360704,-8.088465298142717,0.875,5.125,0.0,0.0,2060.548504216699,111.53621133979647,2.9012573958100467,3928.76914083283,197.05980806671914,0.4512869996667276,-15.223712804452445,58,59,12.450000000000001,12.35,29.0,26.0,false,false,false,false
1685390833,PATH_FOLLOWING,0.0,633.0,2132.0,64.0,179.0,0.27174975562072334,-0.6549364613880743,3.328934506353861,-8.088465298142717,0.875,4.875,0.0,0.0,2166.210718460485,114.26595464934464,2.9529066345213217,4115.032519392817,201.4500835565761,0.4464381712313107,-15.223712804452445,58,59,12.25,12.35,29.0,26.0,false,false,false,false
1695797989,PATH_FOLLOWING,0.0,633.0,2570.0,64.0,179.0,0.27174975562072334,-0.7028347996089932,3.209188660801564,-8.680009775171065,1.0,4.875,0.0,0.0,2312.544500146758,118.02624014927193,3.031986280127331,4372.073714294768,207.26532647942096,0.43901445647843307,-17.02717015345185,60,61,12.25,12.35,29.0,26.0,false,false,false,false
1710023923,PATH_FOLLOWING,0.0,788.0,3012.0,68.0,197.0,0.281524926686217,-0.6774193548387096,3.448680351906158,-8.264516129032259,1.0,4.625,0.0,0.0,2457.6608318201843,121.74306567737293,3.1178835896390744,4625.746900932597,212.7521432024592,0.43095100961158095,-17.953145745191353,61,62,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1718861587,PATH_FOLLOWING,0.0,948.0,3012.0,72.0,197.0,0.270772238514174,-0.6412512218963832,3.3169599217986314,-7.823264907135876,1.0,4.625,0.0,0.0,2589.811446130952,125.12458283556737,3.2017339076652322,4855.50826780985,217.51703731789013,0.4230799231285751,-18.893243922351463,62,63,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1732701337,PATH_FOLLOWING,0.0,948.0,3487.0,72.0,213.0,0.2961876832844575,-0.7086999022482894,3.628299120234604,-8.646138807429132,1.0,4.0,0.0,0.0,2770.2540100514193,129.74533519439095,3.3234806808632293,5167.064048038941,223.68402290424737,0.4116518371623898,-19.84576248139554,63,64,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1743332804,PATH_FOLLOWING,0.0,1117.0,3487.0,76.0,213.0,0.29227761485826004,-0.7380254154447703,3.3049853372434015,-9.0039100684262,1.0,3.625,0.0,0.0,2881.6235276878238,132.60374678795668,3.4024338687933158,5357.767152468372,227.27739631447494,0.4042408276365933,-20.808869639566524,64,65,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1755624845,PATH_FOLLOWING,0.0,1117.0,4004.0,76.0,228.0,0.2697947214076246,-0.7380254154447703,3.3049853372434015,-9.0039100684262,0.875,3.625,0.0,0.0,3079.277662097063,137.64042424329682,3.4992792010915035,5693.398241062076,233.24188184207105,0.38341252327025316,-22.758662118684697,66,67,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1769860175,PATH_FOLLOWING,0.0,1292.0,4553.0,80.0,242.0,0.3010752688172043,-0.7135874877810362,3.688172043010753,-8.705767350928642,0.875,3.75,0.0,0.0,3263.709193902716,142.23525789669205,3.537847162012508,6002.542143591957,238.18432038430157,0.3579451182090285,-23.740348238256786,67,68,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1778268017,PATH_FOLLOWING,0.0,1469.0,4553.0,83.0,242.0,0.29423264907135877,-0.6647116324535679,3.604349951124145,-8.109481915933529,1.0,3.75,0.0,0.0,3396.5837412292926,145.4907180945561,3.5664081686540245,6222.960854717817,241.43071139201254,0.3400667071069879,-24.722960223102497,68,69,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1793864310,PATH_FOLLOWING,0.0,1469.0,5104.0,83.0,253.0,0.31867057673509286,-0.7302052785923754,3.9037145650048877,-8.908504398826981,1.0,3.375,0.0,0.0,3632.8099841720214,151.17060363897474,3.6161114399433085,6609.734097554054,246.58927889387974,0.3092035906988245,-25.703771058456294,69,70,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1804929849,PATH_FOLLOWING,0.0,1654.0,5104.0,86.0,253.0,0.3255131964809384,-0.7008797653958945,3.9875366568914954,-8.550733137829914,1.0,3.125,0.0,0.0,3778.7794885251533,154.608505333433,3.6442985043994596,6845.0393849835755,249.38464768251316,0.29072921355596737,-26.68006229508677,70,71,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1816509624,PATH_FOLLOWING,0.0,1654.0,5653.0,86.0,264.0,0.3069403714565005,-0.7702834799608993,3.760019550342131,-9.397458455522973,1.125,3.125,0.0,0.0,4000.793054678398,159.73925698310165,3.6813067754801305,7197.646688705177,253.14622348327052,0.26339117208657953,-28.608402370081023,72,73,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1827335640,PATH_FOLLOWING,0.0,1845.0,6249.0,89.0,276.0,0.34408602150537637,-0.7409579667644184,4.215053763440861,-9.039687194525905,1.125,2.625,0.0,0.0,4153.158847924749,163.19469173611031,3.7019190264649096,7436.079483242254,255.42698099553195,0.2451050411478041,-29.555274558756683,73,74,12.25,12.200000000000001,29.0,26.0,false,false,false,false
1836722458,PATH_FOLLOWING,0.0,1845.0,6249.0,89.0,276.0,0.32649071358748777,-0.8113391984359726,4.0158357771260995,-9.898338220918866,1.125,2.625,0.0,0.0,4335.966019825909,167.26250191160642,3.7201962628661303,7717.986512056077,257.8456304712158,0.22368080343351837,-30.487316493461076,74,75,12.3,12.200000000000001,29.0,26.0,false,false,false,false
1851842770,PATH_FOLLOWING,0.0,2045.0,6853.0,92.0,284.0,0.36363636363636365,-0.7429130009775171,4.4727272727272736,-9.06353861192571,1.125,3.125,0.0,0.0,4589.61420551306,172.77101845215805,3.733676925477517,8102.121050939664,260.71618621504746,0.19476440833147757,-31.402196872834274,75,76,12.3,12.200000000000001,29.0,26.0,false,false,false,false
1859740273,PATH_FOLLOWING,0.0,2253.0,6853.0,96.0,284.0,0.36950146627565983,-0.6979472140762464,4.544868035190616,-8.514956011730206,1.375,3.125,0.0,0.0,4722.007903531854,175.57683875075338,3.7345788781791622,8299.18068447911,261.9981478492864,0.1800441993518856,-32.29771679943017,76,77,12.3,12.200000000000001,29.0,26.0,false,false,false,false
1874065885,PATH_FOLLOWING,0.0,2253.0,7441.0,96.0,288.0,0.3421309872922776,-0.7556207233626588,4.2082111436950145,-9.25635386119257,1.375,2.75,0.0,0.0,4984.74863393041,181.02270196060323,3.7257943279329835,8684.44474531675,264.20736286349796,0.1514275378008653,-33.171821555253636,77,78,12.3,12.25,29.0,26.0,false,false,false,false
1884680101,PATH_FOLLOWING,0.0,2468.0,7441.0,99.0,296.0,0.40078201368523947,-0.7771260997067448,4.929618768328446,-9.519794721407624,1.375,2.625,0.0,0.0,5133.060341849881,184.00157249272294,3.7129717777366262,8897.601207901398,265.2249913294941,0.1356961666988243,-34.02260917557014,78,79,12.3,12.25,29.0,26.0,false,false,false,false
1895915837,PATH_FOLLOWING,0.0,2468.0,8069.0,99.0,296.0,0.3763440860215054,-0.7771260997067448,4.629032258064516,-9.519794721407624,1.5,2.625,0.0,0.0,5403.513666772065,189.28834911810475,3.678542443526356,9280.088219564022,266.78204243117756,0.10758325633147744,-35.64741823117229,80,81,12.3,12.25,29.0,26.0,false,false,false,false
1907685866,PATH_FOLLOWING,0.0,2699.0,8721.0,104.0,306.0,0.4291300097751711,-0.7321603128054741,5.278299120234604,-8.968963831867057,1.5,2.125,0.0,0.0,5603.5315066600915,193.06414833762506,3.6436048377594106,9557.453587982158,267.685979867282,0.08728250073964067,-36.41843302072567,81,82,12.3,12.25,29.0,26.0,false,false,false,false
1917772358,PATH_FOLLOWING,0.0,2942.0,8721.0,109.0,306.0,0.4144672531769306,-0.8093841642228738,5.097947214076247,-9.914956011730204,1.875,2.125,0.0,0.0,5823.5261957470875,197.0837496058492,3.596717772892879,9857.308760570797,268.46476390466466,0.06636203710397295,-37.16011386725483,82,83,12.3,12.25,29.0,26.0,false,false,false,false
1932780524,PATH_FOLLOWING,0.0,2942.0,9341.0,109.0,309.0,0.4633431085043988,-0.729227761485826,5.699120234604106,-8.933040078201369,1.875,2.125,0.0,0.0,6071.250060704462,201.44636542274924,3.53462693812727,10188.822433336474,269.1056063380228,0.047258845011007605,-37.87134616436919,83,84,12.3,12.25,29.0,26.0,false,false,false,false
1942325304,PATH_FOLLOWING,0.0,3207.0,9341.0,116.0,309.0,0.458455522971652,-0.6637341153470185,5.350439882697947,-9.004887585532748,2.125,1.875,0.0,0.0,6264.627695338642,204.72981455715268,3.4800190995953324,10443.20091737832,269.44731521351576,0.034407154986016354,-38.55115995945976,84,85,12.3,12.25,29.0,26.0,false,false,false,false
1955132445,PATH_FOLLOWING,0.0,3207.0,9983.0,116.0,313.0,0.43499511241446726,-0.7350928641251222,5.350439882697947,-9.004887585532748,2.5,1.875,0.0,0.0,6595.934143615581,210.118216511449,3.3761433728151746,10870.77429757857,269.75532965349424,0.013967528224115391,-39.81332303211675,86,87,12.3,12.25,29.0,26.0,false,false,false,false
1969390059,PATH_FOLLOWING,0.0,3492.0,10654.0,123.0,321.0,0.5063538611925709,-0.6940371456500489,6.228152492668622,-8.501955034213099,2.5,1.375,0.0,0.0,6866.786703165215,214.28031927671657,3.282337358104393,11212.173345033067,269.7504058232968,-0.0013283249483183159,-40.39437341807244,87,88,12.3,12.25,29.0,26.0,false,false,false,false
1976798367,PATH_FOLLOWING,0.0,3492.0,10654.0,132.0,321.0,0.49853372434017595,-0.7849462365591398,6.131964809384165,-9.615591397849462,2.75,1.375,0.0,0.0,7056.462948598124,217.08362030709935,3.213298335834744,11447.632282794075,269.6396042178955,-0.011478013455666316,-40.94138618244105,88,89,12.3,12.25,29.0,26.0,false,false,false,false
1989097324,PATH_FOLLOWING,0.0,3793.0,11284.0,132.0,321.0,0.541544477028348,-0.6813294232649071,6.6609970674486805,-8.346285434995112,2.75,1.25,0.0,0.0,7293.519026305141,220.44573098706763,3.1234287173057567,11737.406965926617,269.3730033870875,-0.02352781466666494,-41.45396896998282,89,90,12.3,12.25,29.0,26.0,false,false,false,false
1998965185,PATH_FOLLOWING,0.0,4110.0,11284.0,141.0,321.0,0.5210166177908113,-0.7585532746823069,6.382453567937438,-8.334310850439882,3.125,1.125,0.0,0.0,7541.492815234191,223.80500719777473,3.0261480687243827,12035.60671018958,268.9591624998535,-0.03550922494796325,-41.93181243376747,90,91,12.25,12.25,29.0,26.0,false,false,false,false
2013647461,PATH_FOLLOWING,0.0,4110.0,11917.0,141.0,319.0,0.5786901270772239,-0.6803519061583577,7.088954056695993,-8.334310850439882,3.125,1.125,0.0,0.0,7893.167208857367,228.31778898130423,2.884119605474526,12450.806046117115,268.16797299096345,-0.05164166682350688,-42.37467949708118,91,92,12.25,12.25,29.0,26.0,false,false,false,false
2028166879,PATH_FOLLOWING,0.0,4458.0,12590.0,151.0,324.0,0.5845552297165201,-0.6304985337243402,7.160801564027371,-7.723607038123167,3.625,1.0,0.0,0.0,8177.260167996199,231.71687112365166,2.7666012447544652,12778.784527209342,267.3378794245128,-0.06397156139803874,-43.154836189243724,93,94,12.25,12.25,29.0,26.0,false,false,false,false
2036192143,PATH_FOLLOWING,0.0,4458.0,12590.0,151.0,324.0,0.5620723362658846,-0.7204301075268817,6.885386119257086,-8.825268817204302,4.25,1.0,0.0,0.0,8409.097950890957,234.35762770845935,2.669755181494624,13042.47057793407,266.5608299310982,-0.07371986323493962,-43.49192316245131,94,95,12.25,12.25,29.0,26.0,false,false,false,false
2051550245,PATH_FOLLOWING,0.0,4832.0,13220.0,162.0,323.0,0.6168132942326491,-0.6207233626588465,7.555962854349951,-7.60386119257087,4.25,0.875,0.0,0.0,8769.7472146202,238.21789255946953,2.5181536792828885,13445.337099280534,265.1701839676834,-0.0883966292898242,-43.79361098346444,95,96,12.25,12.25,29.0,26.0,false,false,false,false
